"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"研究人员正在使用 0.05 的显著性水平进行一次实验。零假设实际上是假的。如果他们修改他们的实验，在每个治疗中使用两倍的实验单位，则下面哪个是正确的？","第一类错误的概率和第二类错误的概率都会降低。","第一类错误的概率和统计功效都会增加。","第二类错误的概率和统计功效都会增加。","第一类错误的概率将保持不变，而统计功效将增加。","D","B","B","bare_letter","False"
"成年男性的平均身高为 70 英寸，标准差为 4 英寸。成年女性的平均身高为 66 英寸，标准差为 3 英寸。对于一个身高 74 英寸的男性和一个身高 70 英寸的男性，在他们各自的性别中，谁的身高更不寻常？","无法确定，因为两组的平均身高是不同的。","无法确定，因为两组身高的标准差不同。","男性，因为他 74 英寸高，而女性仅 70 英寸高。","这个女性，因为她的身高比所有女性的平均身高高 1.33 个标准差，而这个男性的身高只比所有男性的平均身高高一个标准差。","D","D","D","bare_letter","True"
"关于t分布，下面哪个说法是不正确的？","对于不同的 df（自由度）值有不同的 t 分布。","t 分布是钟形对称的。","t 分布的均值始终为 0，标准差始终为 1。","t 分布比正态分布更分散。","C","D","D","bare_letter","False"
"为了研究酒精对反应时间的影响，研究人员随机选择研究对象，并让每人喝三瓶啤酒。测量了他们在饮酒前后对一个简单刺激的反应时间进行。下列哪一项是正确的说法？","这项研究是一项观察性研究。","缺乏分区使得这是一个设计不良的研究。","在这类研究中，安慰剂效应是无关紧要的。","这项研究是一个实验，其中研究对象被用作他们自己的对照。","D","D","D","bare_letter","True"
"下面哪个说法正确地解释了偏见？","它描述了一个产生平均过高或平均过低估计的过程。","它描述了一个产生一个不能代表总体的样本的过程。","它描述了在抽样过程中缺乏随机化。","它描述了一个不代表总体的样本。","A","A","A","bare_letter","True"
"一家生产纸巾的公司持续监测纸巾强度。如果样本数据的平均强度低于规定水平，则停止生产过程并检查机器。第一类错误会导致下列哪一种情况？","当收到足够的客户投诉时，停止生产过程。","当纸巾强度低于规格时，停止生产过程。","当纸巾强度在规格范围内时，停止生产过程。","当纸巾强度低于规格时，允许继续生产过程。","C","B","B","bare_letter","False"
"居住在某一地区的人的寿命标准差为 14 岁。如果 30% 的人活到 75 岁以上，平均寿命是多少？假设寿命为正态分布。","75 - 0.30(14)","75 + 0.30(14)","75 - 0.4756(14)","75 - 0.5244(14)","D","D","D","bare_letter","True"
"在其他条件相同的情况下，从总体比例的 90% 置信区间估计值变为 99% 置信区间估计值，","区间大小将增加 9%。","区间大小将减少 9%。","区间大小将增加 57%。","区间大小将减少 57%。","C","A","A","bare_letter","False"
"下列哪个是二项随机变量？","投掷一个均匀骰子时，在“5”出现之前投掷的次数。","一支曲棍球队在 10 场比赛中得到的分数，其中赢球得 2 分，平局得 1 分，输球得 0 分","从一副 52 张牌中随机抽取的 5 张牌中的红心数目，不需要替换。","在随机抽取的五名驾驶员中，不系安全带的驾驶员人数。","D","B","B","bare_letter","False"
"如果所有其他变量保持不变，下列哪项会增加假设检验的功效？I. 增加样本量。II. 提高显著性水平。III. 增加第二类错误的概率。","仅 I","仅 II","仅 III","I 和 II","D","D","D","bare_letter","True"
"下列哪个说法是正确的？I. 为了使用 χ2 过程，单向或双向表的每个单元格的期望值必须至少为 5。II. 为了使用 χ2 过程，您必须至少有 2 个自由度。III. 在一个 4 × 2 的双向表中，自由度的数量为 3。","仅 I","仅 I 和 III","仅 I 和 II","仅 III","B","B","B","bare_letter","True"
"假设两个事件 E 和 F，分别具有非零概率 p 和 q。下列哪项是不可能的？","p + q > 1","p - q < 0","p /q > 1","E 和 F 既独立又互斥。","D","D","D","bare_letter","True"
"48 号公路上每天发生事故的概率取决于天气。如果当天天气干燥，48 号公路上发生事故的几率为 0.2%；如果那天天气潮湿，发生事故的几率为 1.0%。今天气象站宣布有 20% 的可能性会下雨。今天在 48 号公路上发生事故的概率是多少？","0.0004","0.0016","0.002","0.0036","D","B","B","bare_letter","False"
"二项分布是下列哪项的合适模型？","道琼斯平均指数在一小时内高于当天开盘均价的分钟数。","纽约州 10 大城市中一天大部分时间多云的城市数量。","如果连续 10 名驾驶员在警察路障前被拦下，系安全带的驾驶员人数。","以上都不是。","D","C","C","bare_letter","False"
"收集了关于两个变量 X 和 Y 的数据，并对数据进行最小二乘回归线拟合。该数据的估计方程为 y = -2.29 + 1.70x。一个点 x = 5, y = 6。这个点的残差是多少？","7.91","6.21","0.21","–0.21","D","D","D","bare_letter","True"
"下面哪一个解释了为什么应该用 t 而不是 z 来进行均值推理程序。","中心极限定理适用于比例，但不适用于均值。","我们把 z 用于比例，因为比例近似于正态分布。均值则不是。","我们把 z 用于比例，因为样本占比的抽样分布近似为正态分布，而样本均值的抽样分布则不是这样。","当使用样本标准差估计总体标准差时，统计量的抽样分布中引入了更多的可变性。","D","C","C","bare_letter","False"
"在抽样调查中，下列哪一项最不可能减少偏差？","对那些第一次没有回应调查的人进行跟进","以中立的方式提问，避免影响对方的回答","采用分层随机抽样而不是简单随机抽样","随机选择样本","C","D","D","bare_letter","False"
"在第一次考试中，AP 统计学班的学生们平均学习 4 小时，标准差为 1 小时。几乎每个人都考得很差，所以在第二次考试时每个学生都学习了 10 个小时。学生每次考试的学习时数之间的相关性是多少？","-1","0","0.4","1","B","D","D","bare_letter","False"
"一个城市的房屋评估价值的平均值为 125,000 美元，标准差为 23,000 美元。由于新的教师合同，学区需要比前一年多 10% 的资金。为了筹集这笔额外的资金，市政府指示评估办公室将所有评估的房屋价值提高 5,000 美元。该市房屋评估价值的新标准差是多少？","23,000 美元","25,300 美元","28,000 美元","30,300 美元","A","A","A","bare_letter","True"
"一家大公司在两个地方设有办事处，一个在新泽西州，一个在犹他州。新泽西办公室助理的平均工资是 28,500 美元。犹他州办公室助理的平均工资是 22,500 美元。新泽西州办事处有 128 名办公室助理，犹他州办事处有 32 名办公室助理。这家公司办公室助理的平均工资是多少？","22,500 美元","23,700 美元","25,500 美元","27,300 美元","D","D","D","bare_letter","True"
"以下哪项是关于简单随机样本的错误说法？","一个样本必须相当大才能被恰当地认为是一个简单随机样本。","对样本的检验不能表明它是否是一个简单随机样本。","简单随机样本的属性可能与总体的属性大不相同。","总体中的每个元素都有均等的被选中的机会。","A","B","B","bare_letter","False"
"一名电话经理让他的一名员工联系 104 个使用他们服务的客户，就一个新的定价套餐征求他们的意见。该员工记录了名字以 A 开头的客户的数量，并使用一个随机数字表从这些名字中选出四个。然后，她继续对字母表中的每个字母使用相同的程序，并将 4 × 26 = 104 个结果合并成一组待联系的客户。下面哪个是正确的结论？","她的程序利用了机会。","她的程序产生了一个简单的随机样本。","每个顾客被纳入调查的概率都是相等的。","她的方法通过抽样误差引入了偏差。","A","D","D","bare_letter","False"
"一家公司有三个投资方案可供选择。选项 I 的投资回报肯定是 25,000 美元。选项 II 有 50% 的机会获得 50,000 美元的回报和 50% 的机会获得 10,000美元的回报。选项 III 有 5% 的机会得到 100,000 美元，有 95% 的机会一无所获。公司应该选择哪个选项？","如果它想最大化预期收益，则选择选项 II","如果它需要至少 20,000 美元来偿还一笔逾期贷款，则选择选项 I","如果它需要至少 80,000 美元来偿还一笔逾期贷款，则选择选项 III","以上答案都是正确的。","D","D","D","bare_letter","True"
"基于规模为 14 的样本，对关于总体均值的假设进行单侧检验，得到的 p 值为 0.075。下面哪个选项最好地描述了给出这个 p 值的 t 值的范围？","1.345 < t< 1.761","1.356 < t< 1.782","1.771 < t< 2.160","1.350 < t< 1.771","D","D","D","bare_letter","True"
"一家在线音乐流媒体服务公司的总裁希望收集过去 12 个月内加入该公司的客户的额外信息，该公司的客户需要付费。该公司计划向现有客户的样本发送一份电子邮件调查，并附上一个链接，一旦调查完成，参与者将获得一个月的免费流媒体服务。他们知道音乐品味因地域而异。以下哪一个样本计划将产生最具代表性的客户样本？","选择上个月加入的所有客户。","列出过去 12 个月内加入的所有客户，并在此列表中随机选择客户样本。","从过去 12 个月加入的所有客户的列表中，按他们居住的州对客户进行分类，然后从每个州选择 10 个客户。","从过去 12 个月加入的所有客户的列表中，按他们居住的州对客户进行分类，然后从每个州选择 3% 的客户。","D","C","C","bare_letter","False"
"你需要为总体比例构造一个 94% 的置信区间。用来构造这个区间的 z 的上临界值是多少？","0.9699","1.96","1.555","1.88","D","B","B","bare_letter","False"
"当地一所学校有 7 名数学老师和 7 名英语老师。当比较他们的平均工资时，以下哪一项是最合适的？","总体均值的双样本 z 检验","总体均值的双样本 t 检验","一组差异的单样本 z 检验","以上都不合适。","D","B","B","bare_letter","False"
"亚特兰大机场的一个小售货亭出售的纪念品价格从 3.99 美元到 29.99 美元不等，平均价格为 14.75 美元。机场当局决定将售货亭的租金提高 5%。为了弥补增加的租金，售货亭老板决定将所有商品的价格提高 50 美分。因此，会发生以下哪一种情况？","平均价格和价格范围将增加 50 美分。","平均价格将保持不变，但价格范围将增加 50 美分。","平均价格和价格标准差将增加 50 美分。","平均价格将增加 50 美分，但价格的标准差将保持不变。","D","C","C","bare_letter","False"
"当地一家食品银行的主管要求提供 11 月份所有捐赠的数据。在收到的 100 张支票中，平均捐款为 155 美元，标准差为 32 美元。下面哪个是最合适的说法？","今年 11 月，平均捐款为 155 美元。","今年 11 月，50% 的捐款都超过了 155 美元。","我们有 95% 的信心，11 月份的平均捐款在 91 美元到 219 美元之间。","我们有 95% 的信心，11 月份的平均捐款在 149 美元到 161 美元之间。","A","D","D","bare_letter","False"
"下列哪一项描述了中心极限定理？I. x 抽样分布的均值等于总体均值。II. x 抽样分布的标准差等于 x 的标准差除以样本量的平方根。III. 如果样本量较大，则 x 的抽样分布形状近似正态分布。","仅 I","仅 I 和 II","仅 II","仅 III","D","D","D","bare_letter","True"
"一个大城市有兴趣吞并周围县的一部分。在当地报纸进行的一项民意调查中，58% 的受访者表示反对吞并。在实际投票中，并非所有合格选民都参加了投票，但 56% 的受访者投票反对吞并。下列哪一项最好地描述了从报纸民意调查和投票本身获得的百分比的差异？","这是无回应偏差的一个例子，即具有特定特征的个体拒绝回答调查问题的系统性倾向。","它是由于被调查对象的非随机选择而导致的统计值与参数之间的系统差异。","它是由根据两个不同样本计算的相同统计值之间的差异。","它是由于使用随机样本而导致的统计值与真实值之间的差异。","C","B","B","bare_letter","False"
"一位店主收到几位顾客的投诉，说他的商店星期天不营业，于是他决定进行一次调查。他随机挑选了 100 名女性顾客和 120 名男性顾客，问他们：“你是否有兴趣星期天来这家店购物？”他计算了回答“是”的顾客的数量，并通过从星期日购物的男性顾客的比例中减去女性顾客的比例，构建了 95% 的置信区间。所得区间为 (–0.23, –0.18)。下列哪一项是对区间的正确解释？","我们有 95% 的信心，对周日购物感兴趣的女性比例超过了对周日购物感兴趣的男性比例。","我们有 95% 的信心，对周日购物感兴趣的男性比例超过了对周日购物感兴趣的女性比例。","我们有 95% 的信心，对周日购物感兴趣的女性比例等于对周日购物感兴趣的男性比例。","因为区间包含负值，所以它是无效的，不应该进行解释。","A","B","B","bare_letter","False"
"以下哪项是实验和观察性研究的主要区别？","实验只对人类对象进行；观察性研究可以在非人类对象上进行。","在实验中，研究者操纵一些变量来观察其对响应变量的影响；在观察性研究中，他或她只是观察并记录观察结果。","实验必须采用随机分配的治疗组和对照组；观察性研究也使用治疗组和对照组，但它们不需要随机分配。","实验必须是双盲的；观察性研究不需要如此。","A","B","B","bare_letter","False"
"随机变量 X 为正态分布，均值为 25，标准差为 4。下面哪个是这个分布的近似四分位距？","25.00 – 22.30 = 2.70","27.70 – 22.30 = 5.40","27.70 ÷ 22.30 = 1.24","2.00(4.00) = 8.00","B","A","A","bare_letter","False"
"关于任意两个事件 A 和 B 的，下列哪个说法是正确的？","P(A ∪ B) 意味着事件 A 和 B 是独立的。","P(A ∪ B) = 1 意味着事件 A 和事件 B 是互斥的。","P(A ∩ B) = 0 意味着事件 A 和 B 是独立的。","P(A ∩ B) = 0 意味着事件 A 和事件 B 是互斥的。","D","D","D","bare_letter","True"
"一家公司有 400 名员工。他们的平均收入是 20,500 美元，其收入的标准差是 3,750 美元。收入的分布是正态分布的。在 400 名员工中，你预计有多少人的收入在 13,000 美元到 28,000 美元之间？","50","100","200","390","D","C","C","bare_letter","False"
"据 CNN 报道，在 1999 年 5 月的一项全国民意调查中，43% 的高中生表示害怕上学。以下哪一项最好地描述了民意调查的误差幅度为 5% 的含义？","害怕上学的高中生的真实比例可能在 38% 到 48% 之间。","百分之五的学生拒绝参加投票。","38% 到 48% 的受访者表示害怕上学。","有 0.05 的概率 43% 的结果是错误的。","A","A","A","bare_letter","True"
