"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"Katika majaribio yake matano ya awali Sarah alikuwa ametimiza nyakati, kwa sekunde, ya 86, 94, 97, 88 na 96, kwa kuogelea mita 50. Baada ya jaribio lake la sita alipunguza muda wake wa wastani hadi sekunde 92. Je, muda wake ulikuwa upi, kwa sekunde, kwa jaribio lake la sita?","92","90","87","10","B","A","A","bare_letter","False"
"Kizidishio cha chini kabisa cha nambari mbili chanya kinapogawanywa na kigawanyaji chao kikubwa zaidi cha kawaida, matokeo ni 33. Ikiwa nambari moja ni 45, ni thamani gani ndogo zaidi ya nambari hiyo nyingine?","165","46","45","9","A","D","D","bare_letter","False"
"Kizingo kinachofafanuliwa na x^3 + xy - y^2 = 10 kina mstari wa tanjiti wima wakati x =","0 au –1/3","1.037","2.074","2.096","C","C","C","bare_letter","True"
"John ana gololi 12 za rangi tofauti, ikiwemo moja nyekundu, moja ya kijani, na moja ya samawati. Ni kwa njia ngapi anaweza kuchagua gololi 4, ikiwa gololi moja kamilifu iliyochaguliwa ni nyekundu, kijani kibichi au samawati?","252","276","441","84","A","C","C","bare_letter","False"
"Ikiwa dapu 4 = mibweko 7, na mibweko 5 = mibepu 3, ni dapu ngapi sawa na mibepu 42?","28","21","40","30","C","B","B","bare_letter","False"
"Kokotoa $\left(\frac{1}{a}\right)^4 \cdot 2 \cdot a^4+a^{2+1-3}$ wakati $a=42$.","0","1","2","3","D","C","C","bare_letter","False"
"Zoey anaweka matofali kwa ajili ya ukumbi wake. Muuzaji anataka kumuuzia Zoey matofali mengi iwezekanavyo ili kufunika ukumbi wake na unene wa tofali moja, huku akiwa hana matofali yoyote ya ziada. Eneo la ukumbi ni mstatili wenye vipimo vya futi 12 kwa futi 10, na kila tofali binafsi ni inchi 4 kwa inchi 6 kwa inchi 2. Je, ni idadi gani kubwa zaidi ya matofali ambayo muuzaji anaweza kuuza ili kufikia vigezo vyake vya mauzo?","5,760","2,880","2,160","1,440","C","C","C","bare_letter","True"
"Penseli kumi na moja zina gharamu ya kalamu tatu. Ikiwa kalamu saba zinagharimu $\$ 9.24$, je, gharama ya penseli moja ni ipi kwa senti?","11","33","36","52","C","C","C","bare_letter","True"
"Kompyuta moja kwenye maabara imeprogramiwa kuhifadhi data kila baada ya dakika tano. Kompyuta nyingine imeprogramiwa kuhifadhi data kila baada ya dakika mbili. Tambua ni mara ngapi ndani ya saa ishirini na nne ambazo kompyuta hizi mbili zitahifadhi data kwa wakati mmoja. (Chukulia kwamba kompyuta hazihifadhi data mwanzoni mwa kipindi cha saa 24.)","144","12","6","36","A","C","C","bare_letter","False"
"Rahisisha akisami kwa kusawazisha kipunguzo: $$\frac{4}{\sqrt{108}+2\sqrt{12}+2\sqrt{27}}.$$","\frac{4\sqrt{3}}{33}","\frac{\sqrt{3}}{12}","2\sqrt{27}","\frac{1}{4\sqrt{3}}","B","A","A","bare_letter","False"
"Thamani ya juu kabisa ya f (x) = xe^{–x} ni","1/e","e","1","-1","A","C","C","bare_letter","False"
"Vifurushi vinne vinawasilishwa kwa nyumba nne, kimoja kwa kila nyumba. Ikiwa vifurushi hivi vinawasilishwa kinasibu, kuna uwezekano gani kwamba viwili kati yavyo vinawasilishwa kwa nyumba sahihi? Eleza jibu lako kama akisami ya kawaida.","\frac{1}{4}","\frac{27}{128}","\frac{1}{2}","\frac{1}{9}","A","B","B","bare_letter","False"
"Mtelezaji wa mchoro anatazama kaskazini anapoanza kuzunguka kulia kwake. Yeye anazunguka digrii 2250. Je, anatazama upande gani (kaskazini, kusini, mashariki au magharibi) anapomaliza mzunguko wake?","kaskazini","mashariki","kusini","magharibi","B","C","C","bare_letter","False"
"Ni nambari gani ndogo kabisa kamili chanya $n$ hivi kwamba $\sqrt{18\cdot n \cdot 34}$ ni nambari kamili?","15","10","17","34","C","B","B","bare_letter","False"
"Ni nambari ngapi kamili na zenye alama ya kutoa ambazo $12$ inazidishwa kwazo?","1","4","12","3","C","B","B","bare_letter","False"
"Rowena anaweza kupaka chumba kwa saa $14$, huku Ruby akipaka rangi kwa saa $6$. Iwapo Rowena atapaka rangi kwa saa $x$ na Ruby atapaka kwa saa $y$, watamaliza nusu ya upakaji, na ikiwa Rowena atapaka kwa saa $y$ na Ruby atapaka kwa saa $x$ watapaka chumba kizima. Tambua jozi iliyoagizwa $(x,y)$.","(\frac{11}{10}, \frac{11}{10})","(\frac{231}{20}, \frac{21}{20})","(\frac{231}{40}, \frac{21}{40})","(1,1)","C","B","B","bare_letter","False"
"Ni wapi, katika roboduara ya kwanza, ambapo waridi r = sin 3θ ina tanjiti wima?","hakuna","θ = 0.39","θ=  0.47","θ = 0.52","C","C","C","bare_letter","True"
"Ikiwa nusu ya maisha ya dutu yenye mionzi ni miaka 8, itachukua miaka mingapi kwa theluthi mbili ya dutu kuoza?","4.68","7.69","12.21","12.68","D","C","C","bare_letter","False"
"Kitu kinachosogea kwenye mstari kina velositi v(t) = t cos(t) - ln (t + 2), ambapo 0 <= t <= 10. Kitu hicho kinageuza mwelekeo mara ngapi?","hakuna","moja","mbili","tatu","C","B","B","bare_letter","False"
"Je, ni nambari ngapi kamili chanya ambazo ni mazao mtiririko ya 120 na pia mazao mtiririko ya 40?","1","3","4","8","D","C","C","bare_letter","False"
"Je, ni muda gani unaojumuisha $u$ zote hivi kwamba sio $2u$ wala $-20u$ iliyo katika kipindi cha $(-\infty,-1)$ ?","[-\frac{1}{2}, 0]","[-1,1]","[-\frac{1}{2}, -\frac{1}{20}]","[0,2]","C","C","C","bare_letter","True"
"Ni umbali gani mfupi zaidi kati ya mhimili y na pointi (2, 7)?","1","2","3","7","B","A","A","bare_letter","False"
"Je, kigawanyo kikubwa zaidi cha kawaida cha $2^{1001}-1$ na $2^{1012}-1$ ni kipi?","1","2049","2048","2047","D","C","C","bare_letter","False"
"Mawimbi  yanapobadilika, kiwango cha maji katika ghuba hutofautiana kwa njia ya sinusoidi. Katika wimbi kubwa leo saa 8 A.M., kiwango cha maji kilikuwa futi 15; kwa wimbi la chini, saa 6 baadaye saa 2 P.M., ilikuwa futi 3. Je, kiwango cha maji kilikuwa kinashuka kwa kasi gani, kwa futi ya kila saa, saa 12 mchana?","3","π\sqrt{3}/2","3\sqrt{3}","π\sqrt{3}","B","C","C","bare_letter","False"
"Mtu alitembea maili 3 kuelekea mashariki, kisha akageuka kaskazini na kutembea maili 10, kisha akageuka magharibi na kutembea maili 6, na hatimaye akageuka kusini na kutembea maili 16. Mtu huyo yuko takriban umbali gani kutoka alipoanzia kwa maili?","3.4","6.7","9.2","12.8","B","C","C","bare_letter","False"
"Terri alifungua mkahawa wa vyakula vya haraka. Gharama ya awali ya kufungua mkahawa ni $800,000. Yeye anapaswa kulipa gharama za uendeshaji za kila siku za $250 na gharama za kazi $400. Je, ni gani kati ya zifuatazo inawakilisha gharama yake yote ikiwa amefungua mkahawa kwa siku ""D""?","800,000 + 150 D","800,000 + 650 D","800,000 − 650 D","650 + 800,000 D","B","B","B","bare_letter","True"
"Chukulia kwamba $f(x)$ ni nambari pinduzi, na kwamba $f(2)=f^{-1}(2)=4$. Thamani ya $f(f(2))$ ni ipi?","1","2","4","0","B","C","C","bare_letter","False"
"Ikiwa $725x + 727y = 1500$ na $729x+ 731y = 1508$, thamani ya $x - y$ ni ipi?","725","-2","2","-48","D","C","C","bare_letter","False"
"Zingatia nambari mbili shufwa na chanya zilizo ndogo kuliko $15$ (sio lazima ziwe tofauti). Jumla ya nambari hizi mbili inapoongezwa kwa uzidishaji wao, je, ni thamani ngapi tofauti zinakadiriwa kutokea?","21","27","49","45","B","C","C","bare_letter","False"
"Chukulia kwamba tunabingirisha dadu mbili za pande 6. Kuna uwezekano gani kwamba nambari hizo mbili zilizobingirisha zina jumlisho la 4?","\frac{1}{4}","\frac{1}{12}","\frac{1}{3}","\frac{1}{9}","B","C","C","bare_letter","False"
"Tambua thamani zote chanya za $c$ ili ukosefu wa usawa wa $x^2-6x+c<0$ uwe na masuluhisho halisi ya $x$. Eleza jibu lako katika nukuu ya muda.","(0, 9)","(1, 1)","(6, 0)","(6, 6)","A","A","A","bare_letter","True"
"Kokotoa kipimo cha eneo la pembetatu ambayo miinuko yake ina urefu wa 10, 12, na 15.","56\sqrt{15}","240\sqrt{7}","60\sqrt{7}","240\sqrt{7}/7","D","C","C","bare_letter","False"
"Katika msimbo wa Morse, kila ishara inawakilishwa na utaratibu wa dashi na nukta. Je, ni alama ngapi tofauti zinazoweza kuwakilishwa kwa kutumia mfuatano wa jumla ya nukta na/au dashi 1, 2, 3, au 4?","3","4680","30","10","C","C","C","bare_letter","True"
"Nambari mbili zikijumlishwa ni 19. Matokeo ya uzidisho wao ni 70. Je, nambari hizi mbili ni zipi?","5, 14","7, 10","4, 15","3, 16","A","B","B","bare_letter","False"
"Kikundi cha maigizo kina wanachama wanane, ambapo wanne ni wanawake. Je, kuna njia ngapi za kugawa wajibu wa igizo zinazohusisha mwelekezi mmoja wa kike, mwelekezi mmoja wa kiume, na vyombo vitatu tofauti vinavyoweza kuchezwa na jinsia yoyote?","640","720","8","1920","D","D","D","bare_letter","True"
"Njia ya setilaiti inatolewa na milinganyo ya parametriki x = 4 cos(t) + cos(12t), y = 4 sin(t) + sin(12t). Velositi ya kwenda upande wa juu katika t = 1 ni sawa na","2.829","3.005","3.999","12.287","D","B","B","bare_letter","False"
"Alex anahitaji kukopa $\$10,\!000$ kutoka benki. Benki inampa taratibu mbili. 1. Mkopo wa miaka kumi na riba ya kila mwaka ya $10\%$ iliyochangwa kila robo mwaka, kwa sharti kwamba mwisho wa miaka 5, lazima Alex alipe nusu ya anachodaiwa. Nusu nyingine inaendelea kupata riba, na mwisho wa miaka kumi, Alex atalipa salio iliyobaki. 2. Mkopo wa miaka kumi na riba rahisi ya kila mwaka ya $12\%$, na malipo ya mara moja mwishoni mwa miaka kumi. Tambua tofauti chanya kati ya jumla ya kiasi ambacho Alex anapaswa kulipa kwa taratibu hizo mbili. Geuza jibu lako kwa dola iliyo karibu.","16401","16400","382","383","C","B","B","bare_letter","False"
"Ikiwa f ni kitendakazi cha mstari chenye mteremko usio sufuri, na c <d, ni ipi kati ya zifuatazo SIO KWELI?","f (c) = f (d)","f (c) ≠ f (d)","f (c) > f (d)","f (c) < f (d)","A","B","B","bare_letter","False"
"Ikiwa F(3) = 8 na F′(3) = -4 basi F(3.02) ni takriban","-8.08","7.92","7.98","8.02","B","C","C","bare_letter","False"
"Bob anabingirisha dadu ya pande sita kila asubuhi. Ikiwa Bob atabingirisha nambari kivunge, anakula nafaka iliyotiwa utamu. Ikiwa atabingirisha nambari kuu, anakula nafaka isiyotiwa sukari. Ikiwa atabingirisha 1, basi anarudia kubingirisha. Kwa mwaka usio mrefu, ni idadi gani inayotarajiwa ya mara ambazo Bob atabingirisha dadu yake?","\frac{5}{8}","\frac{1825}{4}","\frac{5}{4}","438","D","D","D","bare_letter","True"
"Wakati uonyesho $-2x^2-20x-53$ umeandikwa kwa njia ya $a(x+d)^2+e$, ambapo $a$, $d$, na $e$ ni thabiti, ni nini jumla ya $a+d+e$?","-80","0","6","53","B","A","A","bare_letter","False"
"Uzito wa tembe ya aspirini ni miligramu 300 kwa mujibu wa lebo ya chupa. Mtafiti wa FDA hupima sampuli kwa nasibu wa tembe saba, hupata uzito wa 299, 300, 305, 302, 299, 301, na 303, na kufanya kipimo cha nadharia tete cha madai ya mtengenezaji. Ipi kati ya yafuatayo inakupatia thamani ya P ya kipimo hiki?","P(t > 1.54) yenye df = 6","2P(t > 1.54) yenye df = 6","P(t > 1.54) yenye df = 7","2P(t > 1.54) yenye df = 7","B","C","C","bare_letter","False"
"Muda wa kusubiri safari mpya ya rola kosta mpya huwa unasambazwa kwa wastani wa dakika 35 na mkengeuko wa kawaida (standard deviation) wa dakika 10. Ikiwa kuna wasafiri 150,000 katika majira ya joto ya mwanzo, kipi ni kipimo kifupi zaidi cha muda kinachohusiana na wasafiri 100,000?","Dakika 0 hadi 31.7","Dakika 31.7 hadi 39.3","Dakika 25.3 hadi 44.7","Dakika 25.3 hadi 35","C","D","D","bare_letter","False"
"Majibu yote haya ni sahihi kwa variable zote za nasibu zinazojitegemea isipokuwa ipi?","Matokeo yote yanayowezekana lazima yawe tarakimu.","Matokeo yanayowezekana hayawezi kutokea kwa pamoja.","Wastani (thamani inayotegemewa) mara zote inalingana na jumla ya zao lililopatikana kwa kuzidisha kila value kwa uwezekano wake unaolingana.","Takribani 95% ya matokeo yatakuwa ndani ya mikengeuko ya kawaida miwili ya wastani.","D","B","B","bare_letter","False"
"Ni maelezo yapi ambayo ni ya kweli kuhusu kupima nadharia tete?","Ikiwa kuna ushahidi wenye kujitosheleza kukataa nadharia tete ambayo ni batili katika ngazi ya 10%, basi kuna ushahidi wa kutosha kuikataa katika ngazi ya 5%.","Kutumia jaribio lenye pande moja au mbili kwa kawaida uamuliwa baada ya kukusanya data.","Iwapo upimaji wa nadharia tete utafanyika kwenye ngazi ya 1%, kuna nafasi ya 1% ya kukataa nadharia tete ambayo ni batili.","Uwezo wa jaribio unahusisha uwezo wake wa kugundua nadharia tete mbadala.","D","A","A","bare_letter","False"
"Pointi yenye utofauti mkubwa (outlier) ni uchunguzi ambao","unatokea mara kwa mara zaidi ya uchunguzi mwingine katika seti ya data","hutokea mara chache kuliko uchunguzi mwingine katika seti ya data","mara zote huwa ndogo zaidi kuliko uchunguzi mwingine katika seti ya data","ni ya tofauti kwa kiasi kikubwa ikilinganishwa na uchunguzi mwingine katika seti ya data","D","D","D","bare_letter","True"
"Mkuu wa shule ana nia ya kukadiria kipato cha wastani kwa kila familia ya mwanafunzi wake. Anachagua kwa nasibu sampuli ya wanafunzi na kukusanya taarifa kuhusu kipato cha familia zao. Asilimia 95 ya utofauti wa imani unaochakatwa kutokana na data hii kwa kipato cha wastani cha kila familia ni ($35,095, $45,005). Kipi kati ya haya yafuatayo kinatoa tafsiri bora zaidi ya utofauti wa imani (confidence interval)?","Asilimia 95 ya wanafunzi katika shule yake wanatoka katika familia ambazo kipato chake ni kati ya $35,095 na $45,005.","Kuna uwezekano wa 95% kwamba familia zote za wanafunzi katika shule hii zina kipato cha kati ya $35,095 na $45,005.","Ikiwa tungechukua sampuli nyingine yenye ukubwa ule ule na kuchakata utofauti wa imani (confidence interval) wa asilimia 95, tungepata nafasi ya 95% ya kupata utofauti ($35,095, $45,005).","Kuna uwezekano wa asilimia 95 kwamba kipato cha wastani kwa kila familia katika shule ni kati ya $35,095 na $45,005.","D","C","C","bare_letter","False"
"Watafiti wanafanya jaribio kwa kutumia ngazi muhimu (significance level) ya 0.05. Nadharia tete ambayo ni batili kiuhalisia ni ya uongo. Iwapo wataboresha jaribio lao kwa kutumia mara mbili ya wingi wa vipimo vya jaribio kwa kila utekelezaji, kipi kati ya haya kitakuwa kweli?","Uwezekano wa kutokea kasoro ya Aina I na uwezekano wa kutokea kasoro Aina II utapungua.","Uwezekano wa kutokea kasoro ya Aina I na kipeo, vyote vitapungua","Uwezekano wa kutokea kasoro ya Aina II na kipeo, vyote viaongezeka","Uwezekano wa kutokea kasoro ya Aina I utabaki vile vile na kipeo kitaongezeka.","D","B","B","bare_letter","False"
"Kimo cha wastani cha wanaume watu wazima ni inchi 70, chenye mkengeuko wa kawaida (standard deviation) wa inchi nne. Kimo cha wastani cha wanawake watu wazima ni inchi 66, chenye mkengeuko wa kawaida wa inchi tatu. Kati ya mwanaume mwenye kimo cha inchi 74 na mwanamke mwenye kimo cha inchi 70, ni nani ana urefu ambao sio wa kawaida zaidi ndani ya jinsia yake husika?","Haiwezi kutambulika, kwa sababu wastani wa kimo kwa makundi yote mawili kinazidiana.","Hakiwezi kutambulika, kwa sababu mkengeuko wa kawaida (standard deviation) wa kimo cha makundi yote mawili unatofautiana.","Mwanaume, kwa sababu ana urefu wa inchi 74 na mwanamke ana urefu tu wa inchi 70.","Mwanamke, kwa sababu urefu wake una mkengeuko wa kawaida wa 1.33 juu ya kimo cha wastani cha wanawake wote, wakati urefu wa mwanaume una mkengeuko wa kawaida wa moja juu ya urefu wa wastani wa wanaume wote.","D","D","D","bare_letter","True"
"Kati ya maelezo haya yafuatayo, yapi ambayo si kweli kuhusu usambazaji-t (t-distributions)?","Kuna usambazaji-t tofauti kwa thamani tofauti za df (viwango vya uhuru (degree of freedom))","usambazaji-t una umbo la kengele na linganifu (symetric)","usambazaji-t mara zote una wastani wa 0 na mkengeuko wa kawaida wa 1.","usambaji-t umetawanywa nje zaidi kuliko usambazaji wa kawaida.","C","D","D","bare_letter","False"
"Ili kuchunguza athari za pombe dhidi ya muda wa kuathiriwa, wahusika walichaguliwa kwa nasibu na kupatiwa bia tatu za kunywa. Muda wao wa kuathiriwa kwa kichocheo cha kawaida ulipimwa kabla na baada ya kunywa pombe. Kati ya maelezo haya yafuatayo, yapi ni ya kweli?","Utafiti huu ulikuwa utafiti wa kuchunguza kwa kutazama matokeo.","Upungufu wa uzuiaji unafanya hiki kuwa utafiti uliopangwa vibaya.","Athari ya kipozauongo haina uhusiano na utafiti wa aina hii.","Utafiti huu ni jaribio ambalo wahusika walitumika kwa kujidhibiti wao wenyewe.","D","A","A","bare_letter","False"
"Ni maelezo gani yenye kufafanua kwa usahihi maana ya upendeleo?","Inaeleza mchakato wa kuunda makadirio ambayo yako juu sana kuliko wastani au chini sana kuliko wastani.","Inaeleza mchakato ambao huleta sampuli ambayo haiwakilishi idadi ya watu.","Inaeleza ukosefu wa unasibu katika mchakato wa kukusanya sampuli.","Inaeleza sampuli ambayo hawakilishi idadi ya watu.","A","A","A","bare_letter","True"
"Kampuni inayozalisha tishu za uso mara zote hufuatilia uwezo wa tishu. Ikiwa uwezo wa wastani kutokana na data ya sampuli unapungua hadi chini ya kiwango kilichowekwa, mchakato wa uzalishaji unasimamishwa na mashine inakaguliwa. Kati ya haya yafuatayo, kipi kinaweza kusababisha kasoro ya Aina I?","Kusimamisha mchakato wa uzalishaji wakati malalamiko ya kutosha kutoka wa wateja yamepokelewa.","Kusimamisha mchakato wa uzalishaji wakati uwezo wa tishu ni chini ya vigezo.","Kusimamisha mchakato wa uzalishaji wakati uwezo wa tishu unalingani na vigezo.","Kuruhusu kuendelea kwa mchakato wa uzalishaji wakati uwezo wa tishu uko chini ya vigezo.","C","B","B","bare_letter","False"
"Urefu wa maisha ya watu wanaoishi katika eneo fulani una mkengeuko wa kawaida wa miaka 14. Upi ni wastani wa urefu wa maisha ikiwa 30% ya watu wanaishi zaidi ya miaka 75? Chukulia usambazaji wa kawaida wa muda wa kuishi.","75 - 0.30(14)","75 + 0.30(14)","75 - 0.4756(14)","75 - 0.5244(14)","D","D","D","bare_letter","True"
"Kubadilika kutoka ukadiriaji wa utofauti wa hakika (confidence) wa 90% kwa uwiano wa idadi ya watu hadi ukadiriaji wa utofauti wa hakika wa 99%, huku vitu vingine vyote vikiwa vinalingana,","huongeza ukubwa wa utofauti kwa 9%","hupunguza ukubwa wa utofauti kwa 9%","huongeza ukubwa wa utofauti kwa 57%","hupunguza ukubwa wa utofauti kwa 57%","C","C","C","bare_letter","True"
"Kati ya hivi vifuatavyo, kipi ni kigeu cha nasibu ya vipeo?","Idadi ya kurusha kabla ya kutokea “5” wakati wa kurusha dadu ya usawa.","Idadi ya alama inazopokea timu ya mpira wa magongo katika michezo 10, ambapo alama mbili hutolewa kwa ushindi, alama moja kwa suluhu, na hakuna alama kwa kushindwa.","Idadi ya mioyo kati ya karata tano ambazo zimechukuliwa kwa nasibu kutoka katika jozi ya karata 52, pasipo kurudishia zingine.","Idadi ya waendesha pikipiki ambao hawakufunga mikanda ya usalama kati ya sampuli iliyokusanywa kwa nasibu ya madereva watano.","D","C","C","bare_letter","False"
"Ikiwa vigeu vyote vingine vitabaki bila kubadilika, kipi kati ya hiki kitaongeza uwezo wa jaribio la nadharia tete? I. Kuongeza ukubwa wa sampuli. II. Kuongeza daraja la muhimu. III. Kuongeza uwezekano wa kutokea kasoro ya Aina II.","I pekee","II pekee","III pekee","I na II","D","D","D","bare_letter","True"
"Kati ya maelezo yafuatayo yapi ni ya kweli? I. Ili kuweza kutumia utaratibu wa χ2, thamani inayotarajiwa kwa kila seli ya jedwali la njia moja au mbili lazima iwe angalau 5. ii. Ili uweze kutumia taratibu za χ2, lazima uwe na angalau viwango 2 vya uhuru (degrees of freedom). III. Katika jedwali la njia mbili za 4 x 2, viwango vya uhuru ni 3.","I pekee","I na III pekee","I na II pekee","III pekee","B","C","C","bare_letter","False"
"Ikiwa una matukio mawili, E na F, yana uwezekano wa kutokea kwa p na q ni zaidi ya sufuri. Kati ya haya yafuatayo, ni kipi hakiwezekani?","p + q > 1","p - q < 0","p /q > 1","E na F zote zinajitegemea na zote haziwezi kutokea kwa wakati mmoja.","D","D","D","bare_letter","True"
"Uwezekano wa kutokea ajali kwenye Barabara Kuu ya 48 kila siku hutegemea hali ya hewa. Ikiwa hali ya hewa ya siku hiyo ni kavu, kuna nafasi ya 0.2% ya kutokea ajali kwenye Barabara Kuu ya 48; ikiwa hali ya hewa ya siku hiyo ni ya umajimaji, kuna nafasi ya 1.0% ya kutokea kwa ajali. Leo hii, kituo cha hali ya hewa kimetangaza kwamba kuna nafasi ya 20% ya hali ya hewa kuwa yenye umajimaji. Je, upi ni uwezekano wa kutokea ajali kwenye Barabara Kuu ya 48 leo?","0.0004","0.0016","0.002","0.0036","D","B","B","bare_letter","False"
"Usambazaji wa vipeo ni mpango sahihi kwa kipi kati ya hivi?","Idadi ya dakika katika saa ambapo wastani wa Dow-Jones uko juu ya wastani wake wa kuanzia kwa siku husika.","Idadi ya miji kati ya miji 10 mikubwa zaidi katika Jimbo la New York ambapo hali yake ya hewa ni yenye mawingu yaliyotanda kwa sehemu kubwa ya siku husika. ","Idadi ya madereva wanaofunga mikanda ya usalama ikiwa madereva 10 walisimamishwa kwa mfululizo na askari katika kizuizi cha barabara.","Hamna kati ya zilizo hapa juu.","D","C","C","bare_letter","False"
